time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	nornmalized1	nornmalized2	nornmalized3
3.047	0.21317	-0.14797	0.05172	0.44383	0.18179	0.21227	0.00203	0.02097	0.08545
3.058	0.20884	-0.13913	0.04855	0.43468	0.19544	0.20441	0.00201	0.02111	0.08515
3.069	0.20558	-0.13350	0.04515	0.42630	0.20295	0.19166	0.00199	0.02119	0.08466
3.080	0.20473	-0.14486	0.04593	0.42073	0.19185	0.19119	0.00197	0.02107	0.08464
3.091	0.20553	-0.15777	0.05144	0.41579	0.19110	0.20474	0.00196	0.02106	0.08516
3.102	0.20709	-0.15764	0.04675	0.41245	0.20638	0.20099	0.00195	0.02123	0.08502
3.113	0.20749	-0.15481	0.03394	0.40935	0.20692	0.18449	0.00195	0.02123	0.08438
3.124	0.20884	-0.16225	0.03225	0.40703	0.17991	0.18211	0.00194	0.02095	0.08429
3.135	0.21034	-0.16150	0.03254	0.40347	0.17688	0.17958	0.00193	0.02091	0.08419
3.146	0.21021	-0.16526	0.02902	0.39820	0.17663	0.16970	0.00192	0.02091	0.08381
3.157	0.21038	-0.18414	0.02676	0.39258	0.15622	0.17218	0.00190	0.02070	0.08391
3.168	0.20934	-0.18631	0.02493	0.38446	0.15411	0.17907	0.00188	0.02067	0.08417
3.179	0.20483	-0.18034	0.03263	0.37468	0.15955	0.18331	0.00186	0.02073	0.08434
3.190	0.20264	-0.17934	0.04626	0.37118	0.16828	0.18975	0.00185	0.02082	0.08458
3.201	0.20485	-0.17009	0.05065	0.37507	0.18146	0.19044	0.00186	0.02096	0.08461
3.212	0.20650	-0.16280	0.04472	0.37523	0.19434	0.18644	0.00186	0.02110	0.08446
3.223	0.20670	-0.15905	0.03733	0.37276	0.20217	0.18379	0.00186	0.02118	0.08435
3.234	0.20533	-0.15200	0.04294	0.37278	0.18149	0.18797	0.00186	0.02096	0.08452
3.245	0.20472	-0.15436	0.05144	0.37189	0.15953	0.19004	0.00185	0.02073	0.08459
3.256	0.20229	-0.16412	0.04371	0.36890	0.16090	0.17915	0.00185	0.02075	0.08418
3.267	0.20061	-0.17330	0.03449	0.36804	0.17572	0.16650	0.00184	0.02090	0.08369
3.278	0.20038	-0.17727	0.03105	0.36789	0.17699	0.16754	0.00184	0.02092	0.08373
3.289	0.19858	-0.18200	0.02057	0.36641	0.17467	0.17535	0.00184	0.02089	0.08403
3.300	0.19693	-0.17346	0.02055	0.36341	0.18314	0.19261	0.00183	0.02098	0.08469
3.311	0.19502	-0.17050	0.02177	0.35981	0.19084	0.18221	0.00182	0.02106	0.08429
3.322	0.19129	-0.17725	0.01349	0.35501	0.17647	0.16266	0.00181	0.02091	0.08354
3.333	0.19074	-0.16366	0.01927	0.35515	0.18412	0.16754	0.00181	0.02099	0.08373
3.344	0.18958	-0.16328	0.03703	0.35460	0.17588	0.18056	0.00181	0.02090	0.08423
3.355	0.18837	-0.17167	0.04495	0.35287	0.16872	0.18106	0.00181	0.02083	0.08425
3.366	0.18777	-0.17308	0.04390	0.35389	0.15937	0.17890	0.00181	0.02073	0.08417
3.377	0.18957	-0.18225	0.04954	0.35411	0.13311	0.19163	0.00181	0.02045	0.08466
3.388	0.19156	-0.17530	0.04344	0.35609	0.13980	0.18536	0.00181	0.02052	0.08441
3.399	0.18825	-0.16535	0.05581	0.35092	0.13766	0.19705	0.00180	0.02050	0.08486
3.410	0.18833	-0.16163	0.05135	0.34918	0.14525	0.19819	0.00180	0.02058	0.08491
3.421	0.18688	-0.16635	0.04827	0.34588	0.14059	0.20453	0.00179	0.02053	0.08515
3.432	0.18476	-0.15737	0.03688	0.34497	0.15054	0.19423	0.00179	0.02064	0.08476
3.443	0.18116	-0.14926	0.03245	0.34621	0.17075	0.18721	0.00179	0.02085	0.08449
3.454	0.18041	-0.15087	0.02254	0.34883	0.20039	0.17681	0.00180	0.02116	0.08409
3.465	0.17768	-0.14640	0.03395	0.34492	0.20152	0.19135	0.00179	0.02117	0.08465
3.476	0.17909	-0.14084	0.03816	0.34367	0.20570	0.19768	0.00178	0.02122	0.08489
3.487	0.18280	-0.13534	0.03730	0.34602	0.18469	0.20529	0.00179	0.02100	0.08518
3.498	0.18122	-0.13595	0.03603	0.34769	0.17131	0.19379	0.00179	0.02086	0.08474
3.509	0.17990	-0.12881	0.02488	0.34261	0.19032	0.17219	0.00178	0.02106	0.08391
3.520	0.17697	-0.14889	0.02175	0.33681	0.18544	0.17033	0.00177	0.02101	0.08384
3.531	0.17649	-0.16505	0.03339	0.33605	0.18997	0.17163	0.00177	0.02105	0.08389
3.542	0.17823	-0.16527	0.03667	0.34084	0.17652	0.16773	0.00178	0.02091	0.08374
3.553	0.17774	-0.16181	0.03884	0.34368	0.18726	0.16628	0.00178	0.02102	0.08368
3.564	0.17333	-0.16001	0.02735	0.33882	0.19468	0.15503	0.00177	0.02110	0.08325
3.575	0.16975	-0.15651	0.02907	0.33584	0.19595	0.15655	0.00177	0.02112	0.08331
3.586	0.17172	-0.17018	0.03225	0.33811	0.18119	0.15928	0.00177	0.02096	0.08341
3.597	0.17131	-0.15160	0.02730	0.33422	0.20650	0.16320	0.00176	0.02123	0.08356
3.608	0.16941	-0.14815	0.02770	0.33332	0.20722	0.16507	0.00176	0.02123	0.08363
3.619	0.17011	-0.14892	0.01830	0.33475	0.19928	0.14253	0.00176	0.02115	0.08277
3.630	0.17014	-0.14935	0.01466	0.33293	0.19024	0.13100	0.00176	0.02106	0.08232
3.641	0.17088	-0.14327	0.02626	0.33440	0.17880	0.15234	0.00176	0.02094	0.08315
3.652	0.17031	-0.15432	0.04094	0.33442	0.17161	0.16675	0.00176	0.02086	0.08370
3.663	0.17099	-0.17041	0.04670	0.33245	0.16011	0.15461	0.00176	0.02074	0.08323
3.674	0.17172	-0.16204	0.03704	0.33347	0.16319	0.13865	0.00176	0.02077	0.08262
3.685	0.16922	-0.15217	0.03916	0.32899	0.17054	0.15055	0.00175	0.02085	0.08308
3.696	0.16614	-0.15494	0.03937	0.32422	0.16464	0.15997	0.00174	0.02079	0.08344
3.707	0.16451	-0.14943	0.03390	0.32394	0.15745	0.16378	0.00174	0.02071	0.08358
3.718	0.16287	-0.14415	0.02351	0.32520	0.14940	0.15577	0.00174	0.02063	0.08328
3.729	0.16227	-0.15066	0.01220	0.32532	0.15789	0.15000	0.00174	0.02071	0.08306
3.740	0.16195	-0.16133	0.01897	0.32286	0.15867	0.15440	0.00173	0.02072	0.08322
3.751	0.16122	-0.16200	0.02774	0.32025	0.16794	0.15619	0.00173	0.02082	0.08329
3.762	0.16171	-0.15779	0.03821	0.32046	0.16995	0.16067	0.00173	0.02084	0.08347
3.773	0.16463	-0.15708	0.03511	0.32539	0.16259	0.14598	0.00174	0.02076	0.08290
3.784	0.16587	-0.15117	0.03098	0.32960	0.17309	0.14813	0.00175	0.02087	0.08298
3.795	0.16554	-0.15497	0.02740	0.32777	0.19233	0.15226	0.00175	0.02108	0.08314
3.806	0.16501	-0.16226	0.02393	0.32584	0.19451	0.14070	0.00174	0.02110	0.08270
3.817	0.16338	-0.15493	0.02170	0.32515	0.19395	0.13670	0.00174	0.02109	0.08254
3.828	0.16449	-0.15338	0.02296	0.32486	0.20728	0.14317	0.00174	0.02124	0.08279
3.839	0.16630	-0.16579	0.01758	0.32534	0.19560	0.13531	0.00174	0.02111	0.08249
3.850	0.16379	-0.17654	0.01311	0.32313	0.16195	0.12772	0.00173	0.02076	0.08220
3.861	0.16002	-0.19017	0.02207	0.31991	0.14414	0.13925	0.00173	0.02057	0.08264
3.872	0.15839	-0.19979	0.03942	0.32058	0.14066	0.15770	0.00173	0.02053	0.08335
3.883	0.15859	-0.18753	0.04929	0.32021	0.15343	0.16180	0.00173	0.02067	0.08351
3.894	0.15840	-0.17221	0.04087	0.31620	0.16947	0.14998	0.00172	0.02084	0.08305
3.905	0.15892	-0.16288	0.03916	0.31544	0.17630	0.14759	0.00172	0.02091	0.08296
3.916	0.16065	-0.14766	0.03748	0.31783	0.18877	0.14782	0.00172	0.02104	0.08297
3.927	0.16014	-0.14203	0.03462	0.31941	0.19288	0.15485	0.00172	0.02108	0.08324
3.938	0.15808	-0.14840	0.04273	0.31965	0.18153	0.17037	0.00173	0.02096	0.08384
3.949	0.15558	-0.15597	0.03518	0.31724	0.16473	0.17279	0.00172	0.02079	0.08393
3.960	0.15612	-0.16269	0.02290	0.31558	0.15201	0.16098	0.00172	0.02065	0.08348
3.971	0.15738	-0.16858	0.02113	0.31775	0.14596	0.15572	0.00172	0.02059	0.08328
3.982	0.15742	-0.16658	0.02771	0.31942	0.15567	0.16216	0.00172	0.02069	0.08352
3.993	0.15606	-0.15554	0.03002	0.31751	0.17883	0.16082	0.00172	0.02094	0.08347
4.004	0.15559	-0.15891	0.01698	0.31497	0.19203	0.15496	0.00171	0.02107	0.08325
4.015	0.15761	-0.17148	0.02260	0.31835	0.18622	0.16453	0.00172	0.02101	0.08361
4.026	0.16125	-0.17633	0.04022	0.32085	0.17649	0.18806	0.00173	0.02091	0.08452
4.037	0.16312	-0.18062	0.04062	0.32208	0.16494	0.18839	0.00173	0.02079	0.08453
4.048	0.15977	-0.18006	0.03780	0.32050	0.15783	0.18707	0.00173	0.02071	0.08448
4.059	0.15812	-0.17990	0.03886	0.32141	0.15425	0.18687	0.00173	0.02068	0.08447
4.070	0.15513	-0.18175	0.03236	0.31614	0.13064	0.17373	0.00172	0.02043	0.08397
4.081	0.15225	-0.17329	0.02644	0.31156	0.12853	0.15508	0.00171	0.02041	0.08325
4.092	0.15263	-0.17188	0.03153	0.31328	0.13415	0.16084	0.00171	0.02046	0.08347
4.103	0.15520	-0.17483	0.03415	0.31459	0.13467	0.15984	0.00171	0.02047	0.08343
4.114	0.15278	-0.17753	0.03122	0.30971	0.13092	0.15165	0.00170	0.02043	0.08312
4.125	0.15314	-0.18122	0.02422	0.30943	0.12308	0.15315	0.00170	0.02035	0.08318
4.136	0.15561	-0.18708	0.02689	0.31027	0.11649	0.16159	0.00170	0.02028	0.08350
4.147	0.15865	-0.16094	0.02405	0.31305	0.16355	0.15347	0.00171	0.02077	0.08319
4.158	0.15746	-0.16661	0.02001	0.31447	0.17531	0.14768	0.00171	0.02090	0.08297
4.169	0.15562	-0.16589	0.02268	0.31293	0.17709	0.15634	0.00171	0.02092	0.08330
4.180	0.15345	-0.18173	0.02256	0.30893	0.15647	0.16119	0.00170	0.02070	0.08349
4.191	0.15366	-0.18578	0.01977	0.31128	0.14236	0.14745	0.00171	0.02055	0.08296
4.202	0.15385	-0.18212	0.02136	0.31052	0.15503	0.14944	0.00170	0.02068	0.08303
4.213	0.15383	-0.17039	0.03366	0.30705	0.16179	0.16549	0.00169	0.02076	0.08365
4.224	0.15558	-0.15825	0.02901	0.30915	0.17179	0.15549	0.00170	0.02086	0.08327
4.235	0.15252	-0.15687	0.03812	0.31033	0.17749	0.17284	0.00170	0.02092	0.08393
4.246	0.15306	-0.17100	0.04527	0.31063	0.15112	0.18483	0.00170	0.02064	0.08439
4.257	0.15517	-0.16402	0.05037	0.31517	0.15382	0.18798	0.00171	0.02067	0.08452
4.268	0.15634	-0.15832	0.04380	0.31798	0.16329	0.18928	0.00172	0.02077	0.08457
4.279	0.15920	-0.16569	0.03261	0.31843	0.14443	0.19429	0.00172	0.02057	0.08476
4.290	0.15828	-0.16586	0.03689	0.31811	0.14933	0.20718	0.00172	0.02062	0.08525
4.301	0.15320	-0.17174	0.03521	0.31190	0.16175	0.19743	0.00171	0.02076	0.08488
4.312	0.15044	-0.16786	0.03265	0.30811	0.15197	0.18851	0.00170	0.02065	0.08454
4.323	0.14871	-0.15654	0.02466	0.30465	0.15947	0.18291	0.00169	0.02073	0.08432
4.334	0.14918	-0.15074	0.01395	0.30489	0.15853	0.16715	0.00169	0.02072	0.08371
4.345	0.14599	-0.15777	0.01031	0.30360	0.16637	0.16642	0.00169	0.02080	0.08369
4.356	0.14759	-0.16789	0.00738	0.30503	0.16608	0.16597	0.00169	0.02080	0.08367
4.367	0.15113	-0.16266	0.01671	0.30866	0.17402	0.17305	0.00170	0.02088	0.08394
4.378	0.15085	-0.15332	0.02439	0.30598	0.18134	0.18925	0.00169	0.02096	0.08456
4.389	0.15227	-0.14691	0.03098	0.30663	0.17547	0.19838	0.00169	0.02090	0.08492
4.400	0.15190	-0.15267	0.02750	0.30796	0.17012	0.18538	0.00170	0.02084	0.08442
4.411	0.15102	-0.15909	0.03336	0.30863	0.18112	0.19226	0.00170	0.02096	0.08468
4.422	0.15312	-0.17770	0.03586	0.31102	0.15961	0.19995	0.00170	0.02073	0.08498
4.433	0.15503	-0.17485	0.02899	0.31249	0.15577	0.18217	0.00171	0.02069	0.08429
4.444	0.15314	-0.15462	0.02741	0.30811	0.18265	0.17961	0.00170	0.02098	0.08419
4.455	0.14930	-0.15461	0.03334	0.30197	0.18416	0.18612	0.00168	0.02099	0.08444
4.466	0.14589	-0.15110	0.02793	0.29879	0.17670	0.18459	0.00167	0.02091	0.08439
4.477	0.14544	-0.15382	0.03005	0.29979	0.15090	0.18386	0.00168	0.02064	0.08436
4.488	0.14585	-0.16121	0.02983	0.29960	0.12752	0.17606	0.00168	0.02039	0.08406
4.499	0.14784	-0.15341	0.02823	0.30097	0.14503	0.17225	0.00168	0.02058	0.08391
4.510	0.14741	-0.14448	0.01584	0.30186	0.18270	0.16029	0.00168	0.02098	0.08345
4.521	0.14577	-0.15898	0.00553	0.30180	0.18349	0.15677	0.00168	0.02098	0.08332
4.532	0.14492	-0.16392	0.01472	0.30061	0.16891	0.17431	0.00168	0.02083	0.08399
4.543	0.14301	-0.14984	0.03291	0.29763	0.16202	0.18970	0.00167	0.02076	0.08458
4.554	0.14474	-0.14462	0.04786	0.30212	0.15371	0.20353	0.00168	0.02067	0.08511
4.565	0.14926	-0.14711	0.04086	0.31016	0.15322	0.20046	0.00170	0.02067	0.08500
4.576	0.15257	-0.14840	0.03048	0.31019	0.17243	0.19070	0.00170	0.02087	0.08462
4.587	0.15519	-0.15341	0.03387	0.30798	0.18929	0.18816	0.00170	0.02105	0.08452
4.598	0.15377	-0.15715	0.03824	0.30540	0.18467	0.18982	0.00169	0.02100	0.08459
4.609	0.15122	-0.14940	0.04641	0.30317	0.18629	0.20754	0.00169	0.02101	0.08527
4.620	0.15198	-0.14789	0.04917	0.30527	0.18880	0.21583	0.00169	0.02104	0.08559
4.631	0.15177	-0.14684	0.04588	0.30290	0.19943	0.22094	0.00168	0.02115	0.08578
4.642	0.15001	-0.15727	0.04452	0.30133	0.19630	0.22361	0.00168	0.02112	0.08589
4.653	0.14689	-0.17206	0.04257	0.30250	0.17628	0.21631	0.00168	0.02091	0.08561
4.664	0.14614	-0.16794	0.03584	0.29959	0.18709	0.20121	0.00168	0.02102	0.08502
4.675	0.14267	-0.16974	0.03529	0.29493	0.18233	0.19434	0.00166	0.02097	0.08476
4.686	0.14379	-0.17967	0.03542	0.29627	0.16295	0.19060	0.00167	0.02077	0.08462
4.697	0.14518	-0.19231	0.01851	0.29554	0.15523	0.16624	0.00167	0.02069	0.08368
4.708	0.14354	-0.19598	0.01580	0.29485	0.15363	0.15667	0.00166	0.02067	0.08331
4.719	0.14183	-0.20213	0.02162	0.29421	0.15232	0.18189	0.00166	0.02066	0.08428
4.730	0.13852	-0.18773	0.01829	0.29104	0.16421	0.19045	0.00166	0.02078	0.08461
4.741	0.13847	-0.19426	0.01829	0.29122	0.14512	0.18551	0.00166	0.02058	0.08442
4.752	0.14058	-0.18993	0.02000	0.29487	0.15273	0.18803	0.00166	0.02066	0.08452
4.763	0.14719	-0.18404	0.02306	0.30200	0.17089	0.18448	0.00168	0.02085	0.08438
4.774	0.14955	-0.17456	0.03338	0.30445	0.16830	0.18381	0.00169	0.02082	0.08436
4.785	0.14772	-0.15446	0.03008	0.30380	0.17072	0.16655	0.00169	0.02085	0.08369
4.796	0.14592	-0.13937	0.03030	0.29823	0.18037	0.17321	0.00167	0.02095	0.08395
4.807	0.14783	-0.15661	0.02662	0.29956	0.18328	0.16784	0.00168	0.02098	0.08374
4.818	0.15089	-0.17802	0.02505	0.30198	0.16600	0.16566	0.00168	0.02080	0.08366
4.829	0.15083	-0.17206	0.02312	0.30417	0.16070	0.16477	0.00169	0.02074	0.08362
4.840	0.15106	-0.16716	0.01427	0.30491	0.17091	0.15620	0.00169	0.02085	0.08329
4.851	0.14986	-0.17946	0.01668	0.30243	0.15273	0.16367	0.00168	0.02066	0.08358
4.862	0.15049	-0.17781	0.02009	0.30251	0.14425	0.17063	0.00168	0.02057	0.08385
4.873	0.15165	-0.17656	0.01795	0.30122	0.15604	0.15967	0.00168	0.02070	0.08343
4.884	0.15241	-0.17325	0.01796	0.30318	0.15142	0.15104	0.00169	0.02065	0.08310
4.895	0.15512	-0.17345	0.00449	0.30845	0.15272	0.14252	0.00170	0.02066	0.08277
4.906	0.14879	-0.18265	0.00585	0.30144	0.14753	0.14035	0.00168	0.02061	0.08268
4.917	0.14820	-0.19498	0.02392	0.29885	0.12769	0.15474	0.00167	0.02040	0.08324
4.928	0.14905	-0.18284	0.03099	0.29955	0.14905	0.17867	0.00168	0.02062	0.08416
4.939	0.14770	-0.19301	0.02637	0.29833	0.14706	0.18365	0.00167	0.02060	0.08435
4.950	0.15163	-0.19839	0.02258	0.30348	0.14842	0.17487	0.00169	0.02061	0.08401
4.961	0.15163	-0.19791	0.00804	0.30515	0.15627	0.15481	0.00169	0.02070	0.08324
4.972	0.15094	-0.19744	0.01326	0.30215	0.15160	0.17370	0.00168	0.02065	0.08397
4.983	0.15119	-0.19071	0.01400	0.30134	0.13967	0.17598	0.00168	0.02052	0.08405
4.994	0.15278	-0.19870	0.02232	0.30245	0.13986	0.17681	0.00168	0.02052	0.08409
5.005	0.15355	-0.18798	0.01410	0.30086	0.14788	0.15920	0.00168	0.02061	0.08341
5.016	0.15577	-0.18098	0.00866	0.30536	0.15243	0.16013	0.00169	0.02066	0.08344
5.027	0.15518	-0.19197	0.01189	0.30555	0.15711	0.17282	0.00169	0.02071	0.08393
5.038	0.15197	-0.19730	0.01720	0.30178	0.16500	0.17867	0.00168	0.02079	0.08416
5.049	0.15205	-0.20735	0.01796	0.30329	0.15299	0.17961	0.00169	0.02066	0.08419
5.060	0.15317	-0.18806	0.01567	0.30633	0.16180	0.17548	0.00169	0.02076	0.08403
5.071	0.15055	-0.18401	0.00926	0.30483	0.16504	0.16288	0.00169	0.02079	0.08355
5.082	0.14873	-0.19617	0.00332	0.30300	0.16271	0.16216	0.00168	0.02077	0.08352
5.093	0.15136	-0.19043	0.01307	0.30552	0.16774	0.17607	0.00169	0.02082	0.08406
5.104	0.15497	-0.18135	0.01473	0.30909	0.18838	0.17475	0.00170	0.02104	0.08401
5.115	0.15895	-0.17578	0.01362	0.31277	0.18731	0.16830	0.00171	0.02102	0.08376
5.126	0.16020	-0.17383	0.02024	0.31237	0.17503	0.16576	0.00171	0.02090	0.08366
5.137	0.15911	-0.18468	0.02600	0.30936	0.15077	0.16968	0.00170	0.02064	0.08381
5.148	0.15803	-0.17650	0.01980	0.30859	0.14235	0.16971	0.00170	0.02055	0.08381
5.159	0.15616	-0.17141	0.01301	0.30815	0.14923	0.16648	0.00170	0.02062	0.08369
5.170	0.15634	-0.16489	0.01536	0.30864	0.16538	0.16782	0.00170	0.02079	0.08374
5.181	0.15657	-0.15766	0.02178	0.30851	0.18016	0.17363	0.00170	0.02095	0.08396
5.192	0.15702	-0.15930	0.02037	0.30832	0.18623	0.18021	0.00170	0.02101	0.08422
5.203	0.15757	-0.15156	0.02686	0.31001	0.19558	0.18022	0.00170	0.02111	0.08422
5.214	0.15733	-0.14423	0.03411	0.31233	0.20832	0.17891	0.00171	0.02125	0.08417
5.225	0.15837	-0.14585	0.02635	0.31255	0.21018	0.17466	0.00171	0.02127	0.08400
5.236	0.16156	-0.15744	0.01828	0.31118	0.20019	0.17154	0.00170	0.02116	0.08388
5.247	0.16367	-0.17650	0.01839	0.30945	0.19435	0.16556	0.00170	0.02110	0.08365
5.258	0.16425	-0.18054	0.01951	0.30917	0.19163	0.15531	0.00170	0.02107	0.08326
5.269	0.16574	-0.18362	0.02217	0.31101	0.17201	0.15503	0.00170	0.02086	0.08325
5.280	0.16760	-0.17941	0.02108	0.31112	0.16262	0.16076	0.00170	0.02076	0.08347
5.291	0.16839	-0.16670	0.01423	0.31052	0.16786	0.17023	0.00170	0.02082	0.08383
5.302	0.16920	-0.16817	0.01420	0.31286	0.17391	0.18209	0.00171	0.02088	0.08429
5.313	0.17084	-0.15872	0.01649	0.31356	0.18690	0.18780	0.00171	0.02102	0.08451
5.324	0.16899	-0.15086	0.01597	0.30862	0.18275	0.19030	0.00170	0.02098	0.08460
5.335	0.16684	-0.14892	0.01664	0.30579	0.18494	0.18774	0.00169	0.02100	0.08451
5.346	0.16755	-0.15753	0.01880	0.30729	0.18059	0.17686	0.00170	0.02095	0.08409
5.357	0.16857	-0.16774	0.01814	0.30806	0.17348	0.17715	0.00170	0.02088	0.08410
5.368	0.17340	-0.17431	0.02811	0.31073	0.15666	0.19143	0.00170	0.02070	0.08465
5.379	0.17836	-0.17949	0.03494	0.31147	0.14596	0.19237	0.00171	0.02059	0.08468
5.390	0.18094	-0.18293	0.02364	0.31152	0.14096	0.17532	0.00171	0.02054	0.08403
5.401	0.18582	-0.17777	0.01972	0.31699	0.16522	0.17376	0.00172	0.02079	0.08397
5.412	0.19314	-0.18340	0.01448	0.32328	0.18295	0.16202	0.00173	0.02098	0.08352
5.423	0.20191	-0.19457	0.01076	0.32814	0.18855	0.16214	0.00175	0.02104	0.08352
5.434	0.21124	-0.18749	0.01107	0.33192	0.19556	0.16446	0.00176	0.02111	0.08361
5.445	0.22404	-0.19732	0.01365	0.34090	0.16774	0.17439	0.00178	0.02082	0.08399
5.456	0.23538	-0.18920	0.01748	0.34454	0.16778	0.18103	0.00179	0.02082	0.08425
5.467	0.24673	-0.17367	0.02565	0.35067	0.18809	0.19488	0.00180	0.02103	0.08478
5.478	0.26037	-0.15806	0.03128	0.35908	0.19187	0.20111	0.00182	0.02107	0.08502
5.489	0.27137	-0.16403	0.01895	0.36471	0.18927	0.18613	0.00184	0.02105	0.08444
5.500	0.28667	-0.16934	0.01804	0.37622	0.18938	0.17936	0.00186	0.02105	0.08418
5.511	0.30278	-0.16330	0.01545	0.38662	0.19258	0.17453	0.00189	0.02108	0.08400
5.522	0.31893	-0.16662	0.00961	0.39894	0.18263	0.18328	0.00192	0.02098	0.08433
5.533	0.33582	-0.17038	0.01011	0.41163	0.17736	0.18850	0.00195	0.02092	0.08454
5.544	0.35319	-0.16860	0.01626	0.42673	0.19428	0.20321	0.00199	0.02110	0.08510
5.555	0.36850	-0.16647	0.02443	0.43941	0.19742	0.20821	0.00202	0.02113	0.08529
5.566	0.38023	-0.16550	0.01202	0.44937	0.18898	0.20293	0.00204	0.02104	0.08509
5.577	0.39114	-0.17750	0.00819	0.45744	0.17173	0.21260	0.00206	0.02086	0.08546
5.588	0.40396	-0.17861	0.00418	0.46750	0.17027	0.20793	0.00209	0.02085	0.08528
5.599	0.40854	-0.18269	-0.00285	0.47333	0.15069	0.19445	0.00210	0.02064	0.08476
5.610	0.41011	-0.18227	-0.01455	0.47472	0.14647	0.18447	0.00211	0.02059	0.08438
5.621	0.41247	-0.18395	-0.01088	0.47625	0.15663	0.19918	0.00211	0.02070	0.08495
5.632	0.41176	-0.18414	-0.00499	0.47846	0.15630	0.20564	0.00211	0.02070	0.08519
5.643	0.40597	-0.18210	-0.00004	0.47298	0.17459	0.21162	0.00210	0.02089	0.08542
5.654	0.39710	-0.18833	0.00031	0.46369	0.17044	0.21232	0.00208	0.02085	0.08545
5.665	0.38685	-0.16606	-0.01050	0.45438	0.18635	0.18848	0.00206	0.02101	0.08453
5.676	0.37360	-0.17302	-0.01712	0.44055	0.18962	0.17053	0.00202	0.02105	0.08384
5.687	0.35698	-0.18299	-0.00690	0.42699	0.17168	0.17726	0.00199	0.02086	0.08410
5.698	0.34153	-0.19084	-0.01360	0.41740	0.16367	0.18335	0.00196	0.02078	0.08434
5.709	0.32572	-0.19222	-0.01319	0.40741	0.16691	0.18370	0.00194	0.02081	0.08435
5.720	0.31361	-0.18127	-0.02633	0.40119	0.18337	0.18375	0.00193	0.02098	0.08435
5.731	0.30131	-0.18230	-0.02179	0.39372	0.18666	0.18794	0.00191	0.02102	0.08451
5.742	0.28779	-0.18415	-0.02434	0.38387	0.16430	0.18178	0.00188	0.02078	0.08428
5.753	0.27496	-0.17201	-0.02752	0.37178	0.18132	0.17313	0.00185	0.02096	0.08394
5.764	0.26508	-0.17768	-0.01969	0.35909	0.18650	0.18031	0.00182	0.02102	0.08422
5.775	0.25674	-0.18441	-0.01456	0.35085	0.19118	0.18633	0.00180	0.02107	0.08445
5.786	0.24962	-0.19522	-0.01098	0.34416	0.18755	0.19404	0.00179	0.02103	0.08475
5.797	0.24187	-0.19229	-0.00226	0.33346	0.18392	0.20931	0.00176	0.02099	0.08534
5.808	0.23868	-0.19102	-0.00976	0.32956	0.18182	0.20467	0.00175	0.02097	0.08516
5.819	0.23636	-0.18998	-0.00667	0.32763	0.17549	0.20330	0.00175	0.02090	0.08510
5.830	0.23190	-0.18316	-0.00168	0.32520	0.17982	0.20024	0.00174	0.02095	0.08499
5.841	0.22927	-0.17045	-0.00383	0.32321	0.19259	0.18907	0.00173	0.02108	0.08456
5.852	0.22848	-0.16774	-0.00868	0.32142	0.19149	0.18651	0.00173	0.02107	0.08446
5.863	0.22793	-0.18056	-0.01165	0.32111	0.18543	0.19894	0.00173	0.02101	0.08494
5.874	0.22762	-0.19147	-0.00468	0.31865	0.17102	0.21141	0.00172	0.02085	0.08542
5.885	0.23162	-0.19131	-0.00498	0.31880	0.16149	0.20197	0.00172	0.02075	0.08505
5.896	0.23542	-0.18975	-0.00796	0.32296	0.16165	0.19189	0.00173	0.02075	0.08467
5.907	0.23483	-0.18600	-0.00961	0.32164	0.16654	0.18910	0.00173	0.02081	0.08456
5.918	0.23481	-0.17535	-0.01485	0.31961	0.17527	0.17833	0.00173	0.02090	0.08414
5.929	0.23455	-0.17317	-0.01871	0.31592	0.17796	0.17205	0.00172	0.02093	0.08390
5.940	0.23604	-0.17805	-0.01996	0.31433	0.17806	0.17067	0.00171	0.02093	0.08385
5.951	0.23867	-0.17723	-0.01798	0.31658	0.18101	0.17490	0.00172	0.02096	0.08401
5.962	0.24045	-0.19075	-0.01480	0.31667	0.16234	0.18231	0.00172	0.02076	0.08430
5.973	0.24467	-0.21694	-0.01860	0.31890	0.13732	0.17747	0.00172	0.02050	0.08411
5.984	0.24893	-0.22038	-0.01899	0.32046	0.14312	0.17520	0.00173	0.02056	0.08402
5.995	0.25022	-0.20548	-0.01264	0.32047	0.15732	0.18364	0.00173	0.02071	0.08435
6.006	0.24935	-0.19233	-0.01604	0.31961	0.17256	0.18409	0.00173	0.02087	0.08437
6.017	0.25149	-0.19111	-0.01687	0.31895	0.18324	0.18712	0.00172	0.02098	0.08448
6.028	0.25496	-0.20440	-0.01208	0.32222	0.17443	0.19875	0.00173	0.02089	0.08493
6.039	0.25964	-0.20791	-0.01441	0.32659	0.17329	0.19307	0.00174	0.02088	0.08471
6.050	0.26092	-0.19542	-0.02938	0.32581	0.18363	0.17491	0.00174	0.02099	0.08401
6.061	0.26229	-0.17663	-0.03034	0.32292	0.20853	0.17118	0.00173	0.02125	0.08387
6.072	0.26392	-0.17292	-0.03352	0.32049	0.22105	0.16625	0.00173	0.02138	0.08368
6.083	0.26611	-0.18810	-0.03463	0.32079	0.20482	0.17682	0.00173	0.02121	0.08409
6.094	0.26484	-0.20424	-0.02655	0.31725	0.19472	0.19297	0.00172	0.02110	0.08471
