time	signal1	signal2	signal3	subtr1	subtr2	subtr3
26.081	1.87329	-0.05682	-0.07823	0.67614	0.36655000000000004	0.24262999999999998
26.092	1.87482	-0.0669	-0.06212	0.6800999999999999	0.34886	0.26242
26.103	1.87879	-0.0699	-0.06301	0.68753	0.35762	0.27275
26.114	1.8823	-0.06836	-0.07117	0.6906800000000002	0.38215999999999994	0.26639999999999997
26.125	1.88847	-0.06425	-0.07883	0.6994800000000001	0.39448000000000005	0.26187
26.136	1.8955	-0.04957	-0.07828	0.71035	0.40644	0.27007
26.147	1.89951	-0.03444	-0.07391	0.71695	0.41874999999999996	0.27079
26.158	1.90371	-0.03918	-0.0644	0.72227	0.40429	0.27635
26.169	1.90876	-0.04604	-0.06135	0.7270700000000001	0.39048000000000005	0.27910999999999997
26.18	1.91542	-0.0482	-0.0654	0.7342799999999998	0.39215	0.27525
26.191	1.9213	-0.04063	-0.06543	0.74074	0.40411	0.28357
26.202	1.92674	-0.03422	-0.07644	0.7486799999999998	0.40149999999999997	0.27963
26.213	1.93208	-0.05207	-0.08703	0.75711	0.36638	0.26243
26.224	1.93301	-0.06407	-0.08202	0.76054	0.36173	0.25566
26.235	1.93274	-0.06632	-0.07486	0.76078	0.36193000000000003	0.25712
26.246	1.93021	-0.05138	-0.06587	0.7582599999999999	0.35268	0.25712
26.257	1.92443	-0.03323	-0.06427	0.7524600000000001	0.37339	0.25559
26.268	1.91491	-0.03897	-0.07205	0.7404199999999999	0.37772	0.26195
26.279	1.9021	-0.05286	-0.06787	0.7273999999999998	0.37098	0.27381
26.29	1.88695	-0.05711	-0.06314	0.7122599999999999	0.37431000000000003	0.28067
26.301	1.87066	-0.0739	-0.0614	0.69598	0.36629999999999996	0.28875
26.312	1.85262	-0.07797	-0.05234	0.6726699999999999	0.35765	0.30918
26.323	1.83626	-0.0731	-0.05598	0.6492	0.34529	0.30149000000000004
26.334	1.81938	-0.08311	-0.05859	0.6258600000000001	0.33238999999999996	0.29459
26.345	1.79729	-0.0791	-0.06012	0.59596	0.33165	0.28931999999999997
26.356	1.78031	-0.06391	-0.06643	0.57056	0.35692999999999997	0.27057000000000003
26.367	1.76919	-0.05371	-0.07914	0.5511000000000001	0.37657	0.25807
26.378	1.75903	-0.07081	-0.09081	0.53498	0.34966	0.25803
26.389	1.75305	-0.07697	-0.08817	0.5222199999999999	0.34153	0.268
26.4	1.74805	-0.08299	-0.08226	0.50746	0.33322999999999997	0.27301
26.411	1.74664	-0.08113	-0.07021	0.5004899999999999	0.34294	0.29057
26.422	1.74544	-0.07034	-0.07804	0.4971000000000001	0.34454	0.28954
26.433	1.74413	-0.06009	-0.07626	0.4970399999999999	0.35250000000000004	0.2959
26.444	1.74653	-0.06441	-0.07441	0.50142	0.35136999999999996	0.29333
26.455	1.75092	-0.07188	-0.07519	0.51112	0.36935	0.28829000000000005
26.466	1.75551	-0.06475	-0.07608	0.5202899999999999	0.37449	0.29229
26.477	1.76267	-0.05478	-0.06871	0.5369599999999999	0.38384	0.30755
26.488	1.76969	-0.04459	-0.06797	0.55227	0.40091	0.29906
26.499	1.78084	-0.04565	-0.07025	0.5714299999999999	0.40963	0.29147
26.51	1.79385	-0.05465	-0.06078	0.5900699999999999	0.39540000000000003	0.28905
26.521	1.80417	-0.05434	-0.07453	0.6091900000000001	0.39461	0.27279000000000003
26.532	1.81283	-0.06108	-0.09026	0.6252499999999999	0.37112999999999996	0.25433
26.543	1.81975	-0.06383	-0.09239	0.63629	0.36288	0.26352
26.554	1.82318	-0.04551	-0.09074	0.64375	0.38814	0.26303
26.565	1.82551	-0.04353	-0.07263	0.64941	0.38852	0.28027
26.576	1.82283	-0.04014	-0.06696	0.6483999999999999	0.39646	0.28674
26.587	1.81764	-0.05368	-0.07392	0.6483299999999999	0.39588	0.28750000000000003
26.598	1.80958	-0.06694	-0.07304	0.64303	0.38648	0.28194
26.609	1.79789	-0.07574	-0.07184	0.6325799999999999	0.36905999999999994	0.28914999999999996
26.62	1.78348	-0.0824	-0.08026	0.6161099999999999	0.36844	0.28453
26.631	1.7696	-0.08075	-0.07955	0.6014200000000001	0.37678	0.285
26.642	1.759	-0.08532	-0.07801	0.5902499999999999	0.37446999999999997	0.28273000000000004
26.653	1.74685	-0.08208	-0.07842	0.57962	0.38437	0.28028000000000003
26.664	1.73501	-0.07894	-0.08331	0.5710999999999999	0.38332	0.28311000000000003
26.675	1.72624	-0.07157	-0.0856	0.56644	0.40188999999999997	0.27573
26.686	1.72132	-0.07508	-0.08661	0.5606599999999999	0.38284	0.27083999999999997
26.697	1.71674	-0.07874	-0.08803	0.5535299999999999	0.37383	0.27523000000000003
26.708	1.71478	-0.08436	-0.08286	0.54989	0.35473	0.27664
26.719	1.71536	-0.08851	-0.07691	0.5505	0.34702999999999995	0.28817000000000004
26.73	1.71772	-0.08827	-0.07476	0.5543199999999999	0.35802	0.29512
26.741	1.7198	-0.07988	-0.06918	0.55779	0.3712	0.29839
26.752	1.72413	-0.06688	-0.06529	0.5608199999999999	0.37751	0.30512
26.763	1.72368	-0.07038	-0.06605	0.5618800000000002	0.35952	0.30889
26.774	1.71917	-0.07287	-0.07201	0.55864	0.35979	0.30781
26.785	1.7198	-0.07109	-0.0826	0.5585199999999999	0.36955	0.29991
26.796	1.71972	-0.07625	-0.08939	0.5591499999999998	0.37729	0.28778000000000004
26.807	1.7137	-0.0778	-0.09231	0.55507	0.38128	0.28103
26.818	1.70606	-0.08141	-0.09753	0.54897	0.37620000000000003	0.27188
26.829	1.69837	-0.08009	-0.09984	0.5388	0.37392000000000003	0.27138
26.84	1.6922	-0.07669	-0.09597	0.53034	0.36846	0.27928
26.851	1.68696	-0.08021	-0.09391	0.52502	0.36928	0.28261000000000003
26.862	1.68319	-0.08605	-0.09816	0.52068	0.36330999999999997	0.28171999999999997
26.873	1.68031	-0.10302	-0.08986	0.51664	0.34358	0.28908
26.884	1.67829	-0.10893	-0.07642	0.5147000000000002	0.33533	0.29951
26.895	1.68109	-0.09634	-0.08826	0.51946	0.34069	0.29136
26.906	1.68549	-0.09292	-0.09619	0.52505	0.34009	0.28595
26.917	1.69089	-0.09895	-0.0832	0.5300100000000001	0.33264	0.29384
26.928	1.70028	-0.10302	-0.07955	0.5373600000000001	0.34921	0.29941999999999996
26.939	1.71419	-0.09805	-0.08352	0.55	0.35514	0.29765
26.95	1.72745	-0.09524	-0.0874	0.56254	0.35602	0.28329000000000004
26.961	1.73972	-0.08165	-0.09394	0.5736599999999998	0.37919	0.27257
26.972	1.75037	-0.08805	-0.08809	0.5841099999999999	0.36517	0.27328
26.983	1.75797	-0.0807	-0.08894	0.5931600000000001	0.36703	0.26999999999999996
26.994	1.76178	-0.07944	-0.08662	0.5951099999999998	0.37285	0.27680000000000005
27.005	1.76072	-0.08149	-0.08281	0.59257	0.36395	0.29628
27.016	1.75499	-0.06887	-0.0862	0.58758	0.37296	0.30042
27.027	1.74497	-0.08311	-0.09744	0.5757099999999999	0.36063999999999996	0.26703
27.038	1.73257	-0.09592	-0.09507	0.5643499999999999	0.34839	0.26506
27.049	1.72069	-0.0891	-0.10022	0.5529600000000001	0.36582	0.26026000000000005
27.06	1.7054	-0.0702	-0.10938	0.5380400000000001	0.38361	0.24972999999999998
27.071	1.69218	-0.07993	-0.10169	0.52427	0.36775	0.27352
27.082	1.68419	-0.08629	-0.10206	0.5161800000000001	0.36082000000000003	0.2878
27.093	1.67319	-0.10022	-0.09167	0.5045999999999999	0.33882999999999996	0.29747
27.104	1.66361	-0.10728	-0.09819	0.49279000000000006	0.33186	0.29172
27.115	1.65839	-0.09966	-0.09539	0.48848	0.34238999999999997	0.28764999999999996
27.126	1.6505	-0.09616	-0.09042	0.48392999999999997	0.36582000000000003	0.29707
27.137	1.64737	-0.09348	-0.07729	0.47882	0.3669	0.30145
27.148	1.64601	-0.10614	-0.08079	0.47774000000000005	0.34601	0.29086999999999996
27.159	1.64603	-0.11732	-0.07506	0.4757600000000002	0.33808000000000005	0.30385
27.17	1.64541	-0.11302	-0.07981	0.47502	0.34773	0.3098
27.181	1.64528	-0.13092	-0.08376	0.47413000000000016	0.32192	0.30153
27.192	1.64507	-0.1464	-0.0734	0.47282	0.30117000000000005	0.30347999999999997
27.203	1.64575	-0.13518	-0.07459	0.47661	0.30403	0.30552
27.214	1.64898	-0.11415	-0.07273	0.4818699999999998	0.32443999999999995	0.31095999999999996
27.225	1.65212	-0.12344	-0.08404	0.4851400000000001	0.31808000000000003	0.30411
27.236	1.65308	-0.12351	-0.08671	0.48555000000000015	0.31315	0.29281
27.247	1.6539	-0.12721	-0.0799	0.4878	0.31045	0.29294
27.258	1.65355	-0.13169	-0.08245	0.48651	0.30244000000000004	0.29344000000000003
27.269	1.65177	-0.13781	-0.0826	0.48461	0.31817	0.2816
27.28	1.65238	-0.12023	-0.08125	0.4832099999999999	0.34199	0.27738
27.291	1.65149	-0.12321	-0.08825	0.4825499999999998	0.34015	0.27379
27.302	1.64826	-0.12915	-0.09542	0.4776100000000001	0.35151	0.26716
27.313	1.64373	-0.12623	-0.08556	0.47404	0.33701	0.28315
27.324	1.63797	-0.10563	-0.08897	0.46668	0.36042	0.27451000000000003
27.335	1.63058	-0.10764	-0.09237	0.46290999999999993	0.37253	0.26678
27.346	1.62645	-0.1064	-0.09322	0.4610399999999999	0.3516	0.27287000000000006
27.357	1.62725	-0.11208	-0.09915	0.4581900000000001	0.34010999999999997	0.27248
27.368	1.62564	-0.11164	-0.10331	0.45645	0.35413	0.2746
27.379	1.62761	-0.10179	-0.09352	0.4557199999999999	0.3661	0.28786
27.39	1.6303	-0.09918	-0.08212	0.4568700000000001	0.36649	0.30798000000000003
27.401	1.62891	-0.09534	-0.08522	0.4558300000000002	0.38506	0.31307999999999997
27.412	1.62922	-0.09319	-0.0941	0.4569599999999998	0.40201	0.29967
27.423	1.62882	-0.09024	-0.09524	0.45470999999999995	0.4087	0.29786
27.434	1.63131	-0.09326	-0.08837	0.4567300000000001	0.4103	0.30626
27.445	1.63148	-0.10018	-0.08706	0.4557500000000001	0.39453	0.30233
27.456	1.63148	-0.10981	-0.08831	0.45605000000000007	0.37316	0.29843
27.467	1.62923	-0.11113	-0.08863	0.45702	0.36426	0.28982
27.478	1.62947	-0.11574	-0.09866	0.4558	0.34618	0.26959999999999995
27.489	1.6307	-0.11883	-0.10011	0.45500000000000007	0.33357000000000003	0.26635
27.5	1.63252	-0.11629	-0.09062	0.45941999999999994	0.32985	0.27627999999999997
27.511	1.63693	-0.10665	-0.08869	0.46364000000000005	0.32672999999999996	0.28111
27.522	1.64309	-0.10239	-0.09286	0.46975999999999996	0.32305	0.28342
27.533	1.64865	-0.10537	-0.09388	0.4760199999999999	0.32294	0.29022
27.544	1.65096	-0.1152	-0.09874	0.47774000000000005	0.33689	0.28622000000000003
27.555	1.64964	-0.12196	-0.09824	0.47635000000000005	0.3379	0.27867000000000003
27.566	1.64855	-0.11506	-0.09114	0.4761599999999999	0.33252	0.28177
27.577	1.65014	-0.10873	-0.08761	0.47687999999999997	0.34273	0.29063000000000005
27.588	1.64966	-0.1116	-0.09246	0.4732099999999999	0.35185	0.28886
27.599	1.64538	-0.12111	-0.10587	0.46777	0.3466	0.27559
27.61	1.64023	-0.12718	-0.11051	0.46448	0.33904	0.26815
27.621	1.6352	-0.12243	-0.11149	0.46309	0.35376	0.26020999999999994
27.632	1.63212	-0.10685	-0.11542	0.46155999999999997	0.37173	0.26335
27.643	1.62996	-0.09403	-0.11509	0.45979000000000014	0.37879	0.27690000000000003
27.654	1.62683	-0.09991	-0.1106	0.45635000000000003	0.37468	0.28884
27.665	1.62599	-0.10402	-0.1078	0.4540900000000001	0.37379	0.28896
27.676	1.6259	-0.10345	-0.10765	0.45302	0.37596	0.27829000000000004
27.687	1.62214	-0.11792	-0.10562	0.44557999999999987	0.35741	0.27089
27.698	1.61978	-0.12525	-0.10633	0.44032000000000004	0.3508	0.26121
27.709	1.61851	-0.11382	-0.10525	0.43789999999999996	0.35726	0.24740999999999996
27.72	1.61523	-0.10848	-0.10445	0.43428999999999984	0.366	0.25086
27.731	1.61248	-0.11621	-0.08863	0.4310799999999999	0.34819	0.28207
27.742	1.61555	-0.1091	-0.08827	0.43357	0.33748	0.29938
27.753	1.62045	-0.08507	-0.0927	0.44059000000000004	0.34714	0.30201
27.764	1.61908	-0.05963	-0.10339	0.43535999999999997	0.38258	0.28796
27.775	1.61573	-0.0639	-0.11075	0.43008	0.38319	0.27209
27.786	1.616	-0.08923	-0.10649	0.4315200000000001	0.36822999999999995	0.27854
27.797	1.61626	-0.08795	-0.11272	0.43364	0.34678	0.27036
27.808	1.61844	-0.09308	-0.1027	0.4354	0.33126	0.2827
27.819	1.6232	-0.11758	-0.08798	0.43928999999999996	0.31398	0.29963
27.83	1.62557	-0.12475	-0.08861	0.44086000000000003	0.30872	0.29808
27.841	1.62656	-0.11875	-0.09154	0.4455199999999999	0.30699	0.29073
27.852	1.62416	-0.11224	-0.09239	0.44588000000000005	0.32149	0.28136000000000005
27.863	1.62312	-0.13078	-0.09672	0.4440899999999999	0.30387	0.26317999999999997
27.874	1.62541	-0.12342	-0.09511	0.4445000000000001	0.31659000000000004	0.26685000000000003
27.885	1.62714	-0.11289	-0.10006	0.44300000000000006	0.3272	0.25668
27.896	1.63008	-0.11462	-0.09569	0.44538999999999995	0.33887	0.26258
27.907	1.63164	-0.1207	-0.09163	0.44748999999999994	0.33697999999999995	0.27654
27.918	1.6276	-0.13445	-0.08885	0.44137000000000004	0.31772	0.28526
27.929	1.62607	-0.14173	-0.08496	0.43540999999999985	0.31408	0.29586
27.94	1.62564	-0.1336	-0.09157	0.4341900000000001	0.33966	0.29169
27.951	1.6265	-0.1057	-0.09081	0.43185000000000007	0.37118	0.2891
27.962	1.62769	-0.11235	-0.08305	0.43048	0.36414	0.28959
27.973	1.62983	-0.11732	-0.08141	0.43040999999999996	0.36979	0.28172
27.984	1.62976	-0.12356	-0.09183	0.42854000000000014	0.34935	0.2734
27.995	1.63238	-0.1286	-0.09661	0.43133	0.34599	0.27114000000000005
28.006	1.63421	-0.12609	-0.09626	0.43609999999999993	0.35344	0.26405
28.017	1.63357	-0.13066	-0.09743	0.43398000000000003	0.34181	0.26103
28.028	1.63454	-0.12575	-0.09197	0.4303100000000002	0.34367000000000003	0.26618
28.039	1.63256	-0.10082	-0.09797	0.4259299999999999	0.36447999999999997	0.25729
28.05	1.6341	-0.1055	-0.09616	0.4242100000000002	0.34464	0.27281999999999995
28.061	1.63764	-0.12324	-0.09546	0.4260299999999999	0.33199	0.27989
28.072	1.64142	-0.12561	-0.09549	0.4305300000000001	0.34112	0.28170999999999996
28.083	1.64772	-0.11882	-0.08048	0.43432000000000004	0.35808	0.30281
28.094	1.65674	-0.11352	-0.08459	0.43847000000000014	0.36984	0.30597
28.105	1.66768	-0.13206	-0.09273	0.44362999999999997	0.33577999999999997	0.29867999999999995
28.116	1.67606	-0.12667	-0.10203	0.4474100000000001	0.33627	0.28576
28.127	1.68493	-0.10768	-0.10336	0.44823000000000013	0.35781	0.27738
28.138	1.69432	-0.09131	-0.10185	0.45030000000000014	0.3741	0.26505
28.149	1.70088	-0.09693	-0.1007	0.45218999999999987	0.37601	0.26783
28.16	1.70796	-0.09888	-0.10257	0.4534	0.38780000000000003	0.27028
28.171	1.71728	-0.09293	-0.09605	0.45336	0.37617	0.27537
28.182	1.726	-0.08227	-0.09236	0.45333	0.37766	0.27824
28.193	1.72967	-0.08183	-0.08874	0.4448700000000001	0.39104	0.27597
28.204	1.73476	-0.08196	-0.10174	0.43503000000000003	0.39102000000000003	0.26579
28.215	1.745	-0.08147	-0.10307	0.4306700000000001	0.38988	0.27041
28.226	1.75082	-0.10237	-0.09098	0.42301999999999995	0.37002999999999997	0.27696
28.237	1.75191	-0.12436	-0.08901	0.41100000000000003	0.3377	0.27574
28.248	1.75705	-0.12083	-0.09668	0.39975000000000005	0.33037	0.27082
28.259	1.76694	-0.10896	-0.10562	0.39192000000000005	0.3394	0.27044
28.27	1.77824	-0.09806	-0.11303	0.38363000000000014	0.35324	0.2704
28.281	1.79298	-0.08908	-0.11713	0.3741700000000001	0.36310000000000003	0.26083
28.292	1.81133	-0.09709	-0.116	0.36926000000000014	0.3519	0.25707
28.303	1.83113	-0.10711	-0.11284	0.36626000000000003	0.34035000000000004	0.26496000000000003
28.314	1.85392	-0.10569	-0.10171	0.3623799999999999	0.34006	0.27971999999999997
28.325	1.87812	-0.10507	-0.10565	0.3599699999999999	0.35699000000000003	0.27419000000000004
28.336	1.90352	-0.10259	-0.10691	0.35360000000000014	0.38006999999999996	0.27736
28.347	1.93263	-0.09891	-0.09863	0.34843	0.38515	0.28472000000000003
28.358	1.96773	-0.10308	-0.10158	0.35156999999999994	0.38283	0.27952
28.369	2.00697	-0.0947	-0.10423	0.35836	0.38888	0.26877
28.38	2.05135	-0.08389	-0.09654	0.3695799999999998	0.38155	0.26819
28.391	2.10125	-0.09987	-0.08588	0.38163999999999976	0.34536	0.28791
28.402	2.15431	-0.11393	-0.0788	0.3985400000000001	0.33162	0.30773
28.413	2.21017	-0.10121	-0.08472	0.4199100000000002	0.35063999999999995	0.30074
