time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	nornmalized1	nornmalized2	nornmalized3
3.047	0.23402	0.04798	0.08149	0.46468	0.37774	0.24204	0.00206	0.02082	0.08709
3.058	0.22936	0.04810	0.07959	0.45520	0.38267	0.23545	0.00203	0.02087	0.08685
3.069	0.22738	0.04936	0.07649	0.44810	0.38581	0.22300	0.00202	0.02090	0.08639
3.080	0.22667	0.03864	0.07290	0.44267	0.37535	0.21816	0.00200	0.02080	0.08621
3.091	0.22934	0.03754	0.06700	0.43960	0.38641	0.22030	0.00200	0.02091	0.08629
3.102	0.23024	0.06555	0.05993	0.43560	0.42957	0.21417	0.00199	0.02135	0.08606
3.113	0.22873	0.06569	0.04776	0.43059	0.42742	0.19831	0.00198	0.02133	0.08548
3.124	0.22812	0.05333	0.04732	0.42631	0.39549	0.19718	0.00197	0.02100	0.08544
3.135	0.22838	0.05647	0.05592	0.42151	0.39485	0.20296	0.00195	0.02100	0.08565
3.146	0.22827	0.06861	0.06383	0.41626	0.41050	0.20451	0.00194	0.02115	0.08571
3.157	0.22570	0.06265	0.06419	0.40790	0.40301	0.20961	0.00192	0.02108	0.08589
3.168	0.22278	0.03748	0.05095	0.39790	0.37790	0.20509	0.00190	0.02082	0.08573
3.179	0.22288	0.03755	0.04816	0.39273	0.37744	0.19884	0.00189	0.02082	0.08550
3.190	0.22272	0.04187	0.05544	0.39126	0.38949	0.19893	0.00188	0.02094	0.08550
3.201	0.21973	0.03887	0.05172	0.38995	0.39042	0.19151	0.00188	0.02095	0.08523
3.212	0.21662	0.05057	0.05088	0.38535	0.40771	0.19260	0.00187	0.02113	0.08527
3.223	0.21556	0.06429	0.06428	0.38162	0.42551	0.21074	0.00186	0.02131	0.08594
3.234	0.21657	0.06271	0.07030	0.38402	0.39620	0.21533	0.00187	0.02101	0.08611
3.245	0.21728	0.05979	0.06776	0.38445	0.37368	0.20636	0.00187	0.02078	0.08577
3.256	0.21636	0.07769	0.06888	0.38297	0.40271	0.20432	0.00186	0.02108	0.08570
3.267	0.21331	0.08471	0.06322	0.38074	0.43373	0.19523	0.00186	0.02139	0.08536
3.278	0.21053	0.07875	0.06827	0.37804	0.43301	0.20476	0.00185	0.02138	0.08571
3.289	0.21095	0.06348	0.07374	0.37878	0.42015	0.22852	0.00185	0.02125	0.08659
3.300	0.21017	0.04860	0.07517	0.37665	0.40520	0.24723	0.00185	0.02110	0.08728
3.311	0.20857	0.04800	0.07946	0.37336	0.40934	0.23990	0.00184	0.02114	0.08701
3.322	0.20795	0.05109	0.07875	0.37167	0.40481	0.22792	0.00184	0.02110	0.08657
3.333	0.20608	0.05334	0.07149	0.37049	0.40112	0.21976	0.00183	0.02106	0.08627
3.344	0.20273	0.05420	0.06009	0.36775	0.39336	0.20362	0.00183	0.02098	0.08567
3.355	0.19820	0.06652	0.06137	0.36270	0.40691	0.19748	0.00182	0.02112	0.08545
3.366	0.19619	0.05776	0.06017	0.36231	0.39021	0.19517	0.00182	0.02095	0.08536
3.377	0.19587	0.05957	0.05831	0.36041	0.37493	0.20040	0.00181	0.02079	0.08555
3.388	0.19349	0.05292	0.06213	0.35802	0.36802	0.20405	0.00181	0.02072	0.08569
3.399	0.19092	0.04510	0.04626	0.35359	0.34811	0.18750	0.00179	0.02052	0.08508
3.410	0.19180	0.05753	0.03961	0.35265	0.36441	0.18645	0.00179	0.02069	0.08504
3.421	0.19311	0.05384	0.05378	0.35211	0.36078	0.21004	0.00179	0.02065	0.08591
3.432	0.19295	0.05614	0.05814	0.35316	0.36405	0.21549	0.00179	0.02068	0.08611
3.443	0.19114	0.07083	0.05475	0.35619	0.39084	0.20951	0.00180	0.02096	0.08589
3.454	0.18956	0.08093	0.05624	0.35798	0.43219	0.21051	0.00181	0.02137	0.08593
3.465	0.19026	0.07629	0.05740	0.35750	0.42421	0.21480	0.00180	0.02129	0.08609
3.476	0.18798	0.07129	0.05801	0.35256	0.41783	0.21753	0.00179	0.02123	0.08619
3.487	0.18614	0.05177	0.05781	0.34936	0.37180	0.22580	0.00179	0.02076	0.08649
3.498	0.18445	0.05586	0.04799	0.35092	0.36312	0.20575	0.00179	0.02067	0.08575
3.509	0.18404	0.05198	0.04626	0.34675	0.37111	0.19357	0.00178	0.02076	0.08530
3.520	0.18462	0.05712	0.05765	0.34446	0.39145	0.20623	0.00177	0.02096	0.08577
3.531	0.18473	0.05590	0.06709	0.34429	0.41092	0.20533	0.00177	0.02116	0.08574
3.542	0.18509	0.06042	0.06251	0.34770	0.40221	0.19357	0.00178	0.02107	0.08530
3.553	0.18189	0.05022	0.06036	0.34783	0.39929	0.18780	0.00178	0.02104	0.08509
3.564	0.17923	0.04123	0.06521	0.34472	0.39592	0.19289	0.00177	0.02101	0.08528
3.575	0.17921	0.04418	0.05880	0.34530	0.39664	0.18628	0.00178	0.02101	0.08503
3.586	0.17953	0.05588	0.03435	0.34592	0.40725	0.16138	0.00178	0.02112	0.08411
3.597	0.17998	0.06381	0.03480	0.34289	0.42191	0.17070	0.00177	0.02127	0.08446
3.608	0.18025	0.05875	0.03915	0.34416	0.41412	0.17652	0.00177	0.02119	0.08467
3.619	0.17636	0.05975	0.03210	0.34100	0.40795	0.15633	0.00177	0.02113	0.08393
3.630	0.17831	0.06532	0.04393	0.34110	0.40491	0.16027	0.00177	0.02110	0.08407
3.641	0.17782	0.04985	0.05348	0.34134	0.37192	0.17956	0.00177	0.02076	0.08478
3.652	0.17493	0.04869	0.05736	0.33904	0.37462	0.18317	0.00176	0.02079	0.08492
3.663	0.17143	0.04611	0.05193	0.33289	0.37663	0.15984	0.00175	0.02081	0.08406
3.674	0.17102	0.05105	0.04822	0.33277	0.37628	0.14983	0.00175	0.02081	0.08369
3.685	0.17436	0.05954	0.04878	0.33413	0.38225	0.16017	0.00175	0.02087	0.08407
3.696	0.17258	0.06791	0.04985	0.33066	0.38749	0.17045	0.00174	0.02092	0.08445
3.707	0.17275	0.06235	0.04884	0.33218	0.36923	0.17872	0.00174	0.02074	0.08475
3.718	0.16911	0.05957	0.05332	0.33144	0.35312	0.18558	0.00174	0.02057	0.08501
3.729	0.16815	0.06688	0.05363	0.33120	0.37543	0.19143	0.00174	0.02080	0.08522
3.740	0.16924	0.05882	0.05157	0.33015	0.37882	0.18700	0.00174	0.02083	0.08506
3.751	0.16670	0.05536	0.05042	0.32573	0.38530	0.17887	0.00173	0.02090	0.08476
3.762	0.16427	0.05819	0.05228	0.32302	0.38593	0.17474	0.00172	0.02091	0.08461
3.773	0.16616	0.04978	0.05321	0.32692	0.36945	0.16408	0.00173	0.02074	0.08421
3.784	0.16702	0.05390	0.04978	0.33075	0.37816	0.16693	0.00174	0.02083	0.08432
3.795	0.16527	0.05290	0.04927	0.32750	0.40020	0.17413	0.00173	0.02105	0.08458
3.806	0.16376	0.04386	0.04918	0.32459	0.40063	0.16595	0.00173	0.02105	0.08428
3.817	0.16333	0.04704	0.04564	0.32510	0.39592	0.16064	0.00173	0.02101	0.08409
3.828	0.16379	0.05013	0.04562	0.32416	0.41079	0.16583	0.00173	0.02116	0.08428
3.839	0.16379	0.05189	0.04891	0.32283	0.41328	0.16664	0.00172	0.02118	0.08431
3.850	0.16401	0.05718	0.05157	0.32335	0.39567	0.16618	0.00172	0.02100	0.08429
3.861	0.16180	0.05790	0.05747	0.32169	0.39221	0.17465	0.00172	0.02097	0.08460
3.872	0.16069	0.05814	0.05323	0.32288	0.39859	0.17151	0.00172	0.02103	0.08449
3.883	0.16297	0.06196	0.03743	0.32459	0.40292	0.14994	0.00173	0.02108	0.08369
3.894	0.16143	0.06441	0.03771	0.31923	0.40609	0.14682	0.00171	0.02111	0.08358
3.905	0.15970	0.05972	0.04519	0.31622	0.39890	0.15362	0.00171	0.02104	0.08383
3.916	0.15944	0.05633	0.04576	0.31662	0.39276	0.15610	0.00171	0.02097	0.08392
3.927	0.16173	0.06143	0.04740	0.32100	0.39634	0.16763	0.00172	0.02101	0.08434
3.938	0.16314	0.05380	0.04820	0.32471	0.38373	0.17584	0.00173	0.02088	0.08465
3.949	0.16023	0.06171	0.05297	0.32189	0.38241	0.19058	0.00172	0.02087	0.08519
3.960	0.16044	0.07733	0.05769	0.31990	0.39203	0.19577	0.00172	0.02097	0.08538
3.971	0.16082	0.08135	0.05161	0.32119	0.39589	0.18620	0.00172	0.02101	0.08503
3.982	0.16064	0.07435	0.04335	0.32264	0.39660	0.17780	0.00172	0.02101	0.08472
3.993	0.16021	0.05582	0.04394	0.32166	0.39019	0.17474	0.00172	0.02095	0.08461
4.004	0.15968	0.05521	0.05328	0.31906	0.40615	0.19126	0.00171	0.02111	0.08522
4.015	0.15746	0.05346	0.05806	0.31820	0.41116	0.19999	0.00171	0.02116	0.08554
4.026	0.15968	0.06324	0.07002	0.31928	0.41606	0.21786	0.00171	0.02121	0.08620
4.037	0.15864	0.06675	0.05328	0.31760	0.41231	0.20105	0.00171	0.02117	0.08558
4.048	0.15807	0.06788	0.04747	0.31880	0.40577	0.19674	0.00171	0.02111	0.08542
4.059	0.15878	0.05773	0.05243	0.32207	0.39188	0.20044	0.00172	0.02097	0.08556
4.070	0.16274	0.04311	0.06375	0.32375	0.35550	0.20512	0.00172	0.02060	0.08573
4.081	0.16102	0.05447	0.07118	0.32033	0.35629	0.19982	0.00172	0.02061	0.08553
4.092	0.16031	0.06420	0.06008	0.32096	0.37023	0.18939	0.00172	0.02075	0.08515
4.103	0.15727	0.06129	0.05880	0.31666	0.37079	0.18449	0.00171	0.02075	0.08497
4.114	0.15522	0.04085	0.06381	0.31215	0.34930	0.18424	0.00170	0.02053	0.08496
4.125	0.15340	0.04621	0.05807	0.30969	0.35051	0.18700	0.00169	0.02055	0.08506
4.136	0.15744	0.04479	0.06475	0.31210	0.34836	0.19945	0.00170	0.02052	0.08552
4.147	0.15879	0.05481	0.07975	0.31319	0.37930	0.20917	0.00170	0.02084	0.08588
4.158	0.15397	0.05664	0.06839	0.31098	0.39856	0.19606	0.00169	0.02103	0.08539
4.169	0.15216	0.06225	0.04878	0.30947	0.40523	0.18244	0.00169	0.02110	0.08489
4.180	0.15222	0.06038	0.03357	0.30770	0.39858	0.17220	0.00169	0.02103	0.08451
4.191	0.15349	0.05261	0.03480	0.31111	0.38075	0.16248	0.00170	0.02085	0.08415
4.202	0.15534	0.03722	0.03408	0.31201	0.37437	0.16216	0.00170	0.02079	0.08414
4.213	0.15522	0.03360	0.03690	0.30844	0.36578	0.16873	0.00169	0.02070	0.08438
4.224	0.15313	0.04566	0.03573	0.30670	0.37570	0.16221	0.00168	0.02080	0.08414
4.235	0.15388	0.04536	0.04744	0.31169	0.37972	0.18216	0.00170	0.02084	0.08488
4.246	0.15468	0.05545	0.05410	0.31225	0.37757	0.19366	0.00170	0.02082	0.08531
4.257	0.15741	0.05774	0.05109	0.31741	0.37558	0.18870	0.00171	0.02080	0.08512
4.268	0.15709	0.05692	0.05001	0.31873	0.37853	0.19549	0.00171	0.02083	0.08537
4.279	0.15546	0.05661	0.05238	0.31469	0.36673	0.21406	0.00170	0.02071	0.08606
4.290	0.15430	0.06155	0.05015	0.31413	0.37674	0.22044	0.00170	0.02081	0.08629
4.301	0.15263	0.07413	0.04480	0.31133	0.40762	0.20702	0.00170	0.02113	0.08580
4.312	0.15032	0.07795	0.05256	0.30799	0.39778	0.20842	0.00169	0.02103	0.08585
4.323	0.15061	0.05599	0.05660	0.30655	0.37200	0.21485	0.00168	0.02076	0.08609
4.334	0.15104	0.05577	0.05216	0.30675	0.36504	0.20536	0.00168	0.02069	0.08574
4.345	0.14840	0.06499	0.04051	0.30601	0.38913	0.19662	0.00168	0.02094	0.08541
4.356	0.15014	0.07019	0.03168	0.30758	0.40416	0.19027	0.00169	0.02109	0.08518
4.367	0.15334	0.06300	0.03715	0.31087	0.39968	0.19349	0.00169	0.02104	0.08530
4.378	0.15840	0.06663	0.05035	0.31353	0.40129	0.21521	0.00170	0.02106	0.08610
4.389	0.15690	0.05557	0.05305	0.31126	0.37795	0.22045	0.00170	0.02082	0.08629
4.400	0.15846	0.04676	0.03267	0.31452	0.36955	0.19055	0.00170	0.02074	0.08519
4.411	0.15798	0.05027	0.04045	0.31559	0.39048	0.19935	0.00171	0.02095	0.08552
4.422	0.15715	0.04941	0.04863	0.31505	0.38672	0.21272	0.00170	0.02091	0.08601
4.433	0.15731	0.05153	0.04247	0.31477	0.38215	0.19565	0.00170	0.02087	0.08538
4.444	0.15777	0.05698	0.04568	0.31274	0.39425	0.19788	0.00170	0.02099	0.08546
4.455	0.15847	0.05667	0.04801	0.31114	0.39544	0.20079	0.00170	0.02100	0.08557
4.466	0.15799	0.05287	0.04544	0.31089	0.38067	0.20210	0.00169	0.02085	0.08562
4.477	0.15731	0.05546	0.04215	0.31166	0.36018	0.19596	0.00170	0.02064	0.08539
4.488	0.15588	0.06142	0.03648	0.30963	0.35015	0.18271	0.00169	0.02054	0.08490
4.499	0.15527	0.06273	0.03520	0.30840	0.36117	0.17922	0.00169	0.02065	0.08477
4.510	0.15339	0.06375	0.03030	0.30784	0.39093	0.17475	0.00169	0.02096	0.08461
4.521	0.15183	0.05401	0.02921	0.30786	0.39648	0.18045	0.00169	0.02101	0.08482
4.532	0.15111	0.04447	0.04624	0.30680	0.37730	0.20583	0.00168	0.02082	0.08575
4.543	0.14976	0.05103	0.05121	0.30438	0.36289	0.20800	0.00168	0.02067	0.08583
4.554	0.15011	0.05782	0.04425	0.30749	0.35615	0.19992	0.00169	0.02060	0.08554
4.565	0.14983	0.05488	0.05070	0.31073	0.35521	0.21030	0.00169	0.02059	0.08592
4.576	0.14927	0.04234	0.05561	0.30689	0.36317	0.21583	0.00169	0.02067	0.08612
4.587	0.15213	0.02715	0.05234	0.30492	0.36985	0.20663	0.00168	0.02074	0.08578
4.598	0.15400	0.03360	0.05023	0.30563	0.37542	0.20181	0.00168	0.02080	0.08561
4.609	0.15191	0.05787	0.05262	0.30386	0.39356	0.21375	0.00168	0.02098	0.08605
4.620	0.15040	0.07141	0.05813	0.30369	0.40810	0.22479	0.00168	0.02113	0.08645
4.631	0.15083	0.08160	0.06250	0.30196	0.42787	0.23756	0.00167	0.02133	0.08693
4.642	0.15114	0.08479	0.06596	0.30246	0.43836	0.24505	0.00167	0.02144	0.08720
4.653	0.15350	0.07591	0.06514	0.30911	0.42425	0.23888	0.00169	0.02129	0.08697
4.664	0.15666	0.06559	0.06133	0.31011	0.42062	0.22670	0.00169	0.02126	0.08652
4.675	0.15792	0.05142	0.06282	0.31018	0.40349	0.22187	0.00169	0.02108	0.08635
4.686	0.15803	0.04145	0.06488	0.31051	0.38407	0.22006	0.00169	0.02089	0.08628
4.697	0.15890	0.03781	0.06118	0.30926	0.38535	0.20891	0.00169	0.02090	0.08587
4.708	0.15560	0.03280	0.05508	0.30691	0.38241	0.19595	0.00169	0.02087	0.08539
4.719	0.15271	0.03439	0.04826	0.30509	0.38884	0.20853	0.00168	0.02093	0.08585
4.730	0.15295	0.04097	0.03977	0.30547	0.39291	0.21193	0.00168	0.02098	0.08598
4.741	0.15488	0.07236	0.02895	0.30763	0.41174	0.19617	0.00169	0.02117	0.08540
4.752	0.15412	0.07729	0.03251	0.30841	0.41995	0.20054	0.00169	0.02125	0.08556
4.763	0.15507	0.05981	0.03078	0.30988	0.41474	0.19220	0.00169	0.02120	0.08525
4.774	0.15470	0.04646	0.03936	0.30960	0.38932	0.18979	0.00169	0.02094	0.08516
4.785	0.15033	0.03712	0.04490	0.30641	0.36230	0.18137	0.00168	0.02067	0.08485
4.796	0.14997	0.04210	0.05760	0.30228	0.36184	0.20051	0.00167	0.02066	0.08556
4.807	0.14866	0.06779	0.05728	0.30039	0.40768	0.19850	0.00167	0.02113	0.08548
4.818	0.15019	0.07196	0.04630	0.30128	0.41598	0.18691	0.00167	0.02121	0.08506
4.829	0.15075	0.08026	0.04787	0.30409	0.41302	0.18952	0.00168	0.02118	0.08515
4.840	0.15322	0.06385	0.05422	0.30707	0.40192	0.19615	0.00169	0.02107	0.08540
4.851	0.15194	0.05744	0.03844	0.30451	0.38963	0.18543	0.00168	0.02094	0.08500
4.862	0.14957	0.05920	0.03810	0.30159	0.38126	0.18864	0.00167	0.02086	0.08512
4.873	0.15130	0.05638	0.03583	0.30087	0.38898	0.17755	0.00167	0.02094	0.08471
4.884	0.15320	0.05205	0.02918	0.30397	0.37672	0.16226	0.00168	0.02081	0.08415
4.895	0.15636	0.04538	0.03192	0.30969	0.37155	0.16995	0.00169	0.02076	0.08443
4.906	0.16071	0.05539	0.04472	0.31336	0.38557	0.17922	0.00170	0.02090	0.08477
4.917	0.16014	0.05991	0.04708	0.31079	0.38258	0.17790	0.00169	0.02087	0.08472
4.928	0.16034	0.05126	0.03819	0.31084	0.38315	0.18587	0.00169	0.02088	0.08502
4.939	0.15776	0.06485	0.03709	0.30839	0.40492	0.19437	0.00169	0.02110	0.08533
4.950	0.15471	0.07487	0.05695	0.30656	0.42168	0.20924	0.00168	0.02127	0.08588
4.961	0.15512	0.08321	0.06884	0.30864	0.43739	0.21561	0.00169	0.02143	0.08612
4.972	0.15683	0.06139	0.06426	0.30804	0.41043	0.22470	0.00169	0.02115	0.08645
4.983	0.15483	0.04122	0.06253	0.30498	0.37160	0.22451	0.00168	0.02076	0.08644
4.994	0.15312	0.03386	0.06597	0.30279	0.37242	0.22046	0.00168	0.02077	0.08629
5.005	0.15309	0.03107	0.06384	0.30040	0.36693	0.20894	0.00167	0.02071	0.08587
5.016	0.15658	0.03753	0.05754	0.30617	0.37094	0.20901	0.00168	0.02075	0.08587
5.027	0.15833	0.04094	0.05073	0.30870	0.39002	0.21166	0.00169	0.02095	0.08597
5.038	0.16031	0.05345	0.05030	0.31012	0.41575	0.21177	0.00169	0.02121	0.08597
5.049	0.16069	0.06309	0.06214	0.31193	0.42343	0.22379	0.00170	0.02129	0.08642
5.060	0.16035	0.06095	0.06083	0.31351	0.41081	0.22064	0.00170	0.02116	0.08630
5.071	0.15904	0.06460	0.05067	0.31332	0.41365	0.20429	0.00170	0.02119	0.08570
5.082	0.16025	0.06562	0.04738	0.31452	0.42450	0.20622	0.00170	0.02130	0.08577
5.093	0.15944	0.05224	0.04081	0.31360	0.41041	0.20381	0.00170	0.02115	0.08568
5.104	0.15810	0.05396	0.03911	0.31222	0.42369	0.19913	0.00170	0.02129	0.08551
5.115	0.15899	0.06924	0.03760	0.31281	0.43233	0.19228	0.00170	0.02138	0.08525
5.126	0.16384	0.07103	0.03537	0.31601	0.41989	0.18089	0.00171	0.02125	0.08483
5.137	0.16582	0.06946	0.02244	0.31607	0.40491	0.16612	0.00171	0.02110	0.08429
5.148	0.16568	0.06081	0.01459	0.31624	0.37966	0.16450	0.00171	0.02084	0.08423
5.159	0.16589	0.06729	0.01840	0.31788	0.38793	0.17187	0.00171	0.02093	0.08450
5.170	0.16596	0.08049	0.03394	0.31826	0.41076	0.18640	0.00171	0.02116	0.08504
5.181	0.16560	0.07740	0.04216	0.31754	0.41522	0.19401	0.00171	0.02120	0.08532
5.192	0.16357	0.06599	0.03711	0.31487	0.41152	0.19695	0.00170	0.02116	0.08543
5.203	0.16356	0.06238	0.03632	0.31600	0.40952	0.18968	0.00171	0.02114	0.08516
5.214	0.16456	0.06729	0.03209	0.31956	0.41984	0.17689	0.00171	0.02125	0.08469
5.225	0.16547	0.06767	0.02100	0.31965	0.42370	0.16931	0.00172	0.02129	0.08441
5.236	0.16648	0.05630	0.02120	0.31610	0.41393	0.17446	0.00171	0.02119	0.08460
5.247	0.16589	0.04322	0.03573	0.31167	0.41407	0.18290	0.00170	0.02119	0.08491
5.258	0.16539	0.04672	0.05494	0.31031	0.41889	0.19074	0.00169	0.02124	0.08520
5.269	0.16624	0.05773	0.05812	0.31151	0.41336	0.19098	0.00170	0.02118	0.08521
5.280	0.16751	0.05112	0.04624	0.31103	0.39315	0.18592	0.00169	0.02098	0.08502
5.291	0.16974	0.03904	0.04196	0.31187	0.37360	0.19796	0.00170	0.02078	0.08546
5.302	0.17262	0.03407	0.03384	0.31628	0.37615	0.20173	0.00171	0.02081	0.08560
5.313	0.17482	0.02730	0.02173	0.31754	0.37292	0.19304	0.00171	0.02077	0.08528
5.324	0.17939	0.02773	0.01914	0.31902	0.36134	0.19347	0.00171	0.02066	0.08530
5.335	0.18395	0.02689	0.01986	0.32290	0.36075	0.19096	0.00172	0.02065	0.08521
5.346	0.18820	0.02668	0.01132	0.32794	0.36480	0.16938	0.00173	0.02069	0.08441
5.357	0.19276	0.04147	-0.00099	0.33225	0.38269	0.15802	0.00174	0.02087	0.08399
5.368	0.19693	0.04841	0.00475	0.33426	0.37938	0.16807	0.00175	0.02084	0.08436
5.379	0.20635	0.04565	0.01909	0.33946	0.37110	0.17652	0.00176	0.02076	0.08467
5.390	0.21736	0.03408	0.02672	0.34794	0.35797	0.17840	0.00178	0.02062	0.08474
5.401	0.22900	0.02188	0.02989	0.36017	0.36487	0.18393	0.00181	0.02069	0.08495
5.412	0.24273	0.04200	0.03020	0.37287	0.40835	0.17774	0.00184	0.02113	0.08472
5.423	0.25731	0.05431	0.02279	0.38354	0.43743	0.17417	0.00187	0.02143	0.08459
5.434	0.27369	0.04933	0.02372	0.39437	0.43238	0.17711	0.00189	0.02138	0.08469
5.445	0.29053	0.05407	0.02458	0.40739	0.41913	0.18532	0.00192	0.02124	0.08500
5.456	0.30795	0.04958	0.02363	0.41711	0.40656	0.18718	0.00194	0.02111	0.08507
5.467	0.32599	0.02954	0.02243	0.42993	0.39130	0.19166	0.00197	0.02096	0.08523
5.478	0.34027	0.02860	0.01956	0.43898	0.37853	0.18939	0.00200	0.02083	0.08515
5.489	0.35662	0.02812	0.02167	0.44996	0.38142	0.18885	0.00202	0.02086	0.08513
5.500	0.37386	0.01347	0.02354	0.46341	0.37219	0.18486	0.00205	0.02077	0.08498
5.511	0.38828	0.01215	0.03036	0.47212	0.36803	0.18944	0.00207	0.02072	0.08515
5.522	0.39766	0.01422	0.02824	0.47767	0.36347	0.20191	0.00209	0.02068	0.08561
5.533	0.40912	0.01229	0.02277	0.48493	0.36003	0.20116	0.00210	0.02064	0.08558
5.544	0.41954	0.01941	0.01397	0.49308	0.38229	0.20092	0.00212	0.02087	0.08557
5.555	0.42783	0.01746	0.00344	0.49874	0.38135	0.18722	0.00214	0.02086	0.08507
5.566	0.43289	0.01970	0.01218	0.50203	0.37418	0.20309	0.00214	0.02079	0.08565
5.577	0.43080	0.01304	0.00208	0.49710	0.36227	0.20649	0.00213	0.02067	0.08578
5.588	0.42648	-0.00881	0.00266	0.49002	0.34007	0.20641	0.00212	0.02044	0.08578
5.599	0.42417	0.00111	0.00462	0.48896	0.33449	0.20192	0.00211	0.02038	0.08561
5.610	0.41885	0.01196	-0.00543	0.48346	0.34070	0.19359	0.00210	0.02045	0.08530
5.621	0.41044	0.01499	-0.00356	0.47422	0.35557	0.20650	0.00208	0.02060	0.08578
5.632	0.40001	0.01187	-0.00844	0.46671	0.35231	0.20219	0.00206	0.02056	0.08562
5.643	0.38800	0.02390	-0.00959	0.45501	0.38059	0.20207	0.00203	0.02085	0.08562
5.654	0.37384	0.01706	-0.00361	0.44043	0.37583	0.20840	0.00200	0.02080	0.08585
5.665	0.36199	0.04530	-0.00055	0.42952	0.39771	0.19843	0.00197	0.02102	0.08548
5.676	0.35228	0.04326	0.00284	0.41923	0.40590	0.19049	0.00195	0.02111	0.08519
5.687	0.33843	0.03632	-0.00119	0.40844	0.39099	0.18297	0.00192	0.02096	0.08491
5.698	0.32389	0.03795	-0.00274	0.39976	0.39246	0.19421	0.00190	0.02097	0.08533
5.709	0.31047	0.02250	0.00389	0.39216	0.38163	0.20078	0.00189	0.02086	0.08557
5.720	0.29883	0.01710	0.00561	0.38641	0.38174	0.21569	0.00187	0.02086	0.08612
5.731	0.28903	0.01681	0.00958	0.38144	0.38577	0.21931	0.00186	0.02090	0.08625
5.742	0.28166	0.02881	0.01536	0.37774	0.37726	0.22148	0.00185	0.02082	0.08633
5.753	0.27472	0.04292	0.00498	0.37154	0.39625	0.20563	0.00184	0.02101	0.08575
5.764	0.26763	0.03300	0.00783	0.36164	0.39718	0.20783	0.00181	0.02102	0.08583
5.775	0.26179	0.02145	0.00801	0.35590	0.39704	0.20890	0.00180	0.02102	0.08587
5.786	0.25873	0.01818	0.00217	0.35327	0.40095	0.20719	0.00179	0.02106	0.08580
5.797	0.25828	0.01465	-0.00451	0.34987	0.39086	0.20706	0.00179	0.02096	0.08580
5.808	0.25405	0.01243	0.00718	0.34493	0.38527	0.22161	0.00177	0.02090	0.08634
5.819	0.25104	0.00809	0.01146	0.34231	0.37356	0.22143	0.00177	0.02078	0.08633
5.830	0.25201	0.00763	0.01765	0.34531	0.37061	0.21957	0.00178	0.02075	0.08626
5.841	0.25148	0.01461	0.02235	0.34542	0.37765	0.21525	0.00178	0.02082	0.08610
5.852	0.25163	0.02805	0.02207	0.34457	0.38728	0.21726	0.00177	0.02092	0.08618
5.863	0.25338	0.02300	0.02623	0.34656	0.38899	0.23682	0.00178	0.02094	0.08690
5.874	0.25593	0.01026	0.02732	0.34696	0.37275	0.24341	0.00178	0.02077	0.08714
5.885	0.25798	-0.00547	0.02353	0.34516	0.34733	0.23048	0.00178	0.02051	0.08666
5.896	0.25626	0.00408	0.02801	0.34380	0.35548	0.22786	0.00177	0.02060	0.08657
5.907	0.25565	0.00689	0.02796	0.34246	0.35943	0.22667	0.00177	0.02064	0.08652
5.918	0.25785	-0.00475	0.02129	0.34265	0.34587	0.21447	0.00177	0.02050	0.08607
5.929	0.26124	-0.00188	0.01340	0.34261	0.34925	0.20416	0.00177	0.02053	0.08569
5.940	0.26405	0.00619	0.00766	0.34234	0.36230	0.19829	0.00177	0.02067	0.08548
5.951	0.26502	0.01274	0.00745	0.34293	0.37098	0.20033	0.00177	0.02075	0.08555
5.962	0.26843	0.01012	0.00898	0.34465	0.36321	0.20609	0.00177	0.02068	0.08576
5.973	0.27127	0.00882	0.01608	0.34550	0.36308	0.21215	0.00178	0.02067	0.08599
5.984	0.27149	0.02277	0.02089	0.34302	0.38627	0.21508	0.00177	0.02091	0.08610
5.995	0.27306	0.03184	0.02140	0.34331	0.39464	0.21768	0.00177	0.02099	0.08619
6.006	0.27515	0.02370	0.02951	0.34541	0.38859	0.22964	0.00178	0.02093	0.08663
6.017	0.27765	0.01687	0.03820	0.34511	0.39122	0.24219	0.00178	0.02096	0.08710
6.028	0.27916	0.00708	0.02886	0.34642	0.38591	0.23969	0.00178	0.02091	0.08700
6.039	0.28225	0.00660	0.01456	0.34920	0.38780	0.22204	0.00178	0.02092	0.08635
6.050	0.28555	0.01007	0.00844	0.35044	0.38912	0.21273	0.00179	0.02094	0.08601
6.061	0.28721	0.03610	0.00153	0.34784	0.42126	0.20305	0.00178	0.02126	0.08565
6.072	0.28845	0.04777	0.00510	0.34502	0.44174	0.20487	0.00177	0.02147	0.08572
6.083	0.28996	0.04153	0.00339	0.34464	0.43445	0.21484	0.00177	0.02140	0.08609
6.094	0.29093	0.03087	0.00308	0.34334	0.42983	0.22260	0.00177	0.02135	0.08637
6.105	0.29182	0.02473	0.00103	0.34413	0.41862	0.22814	0.00177	0.02124	0.08658
6.116	0.29430	0.02286	0.00480	0.34416	0.41826	0.23547	0.00177	0.02123	0.08685
6.127	0.29662	0.00980	0.00768	0.34484	0.39040	0.22930	0.00177	0.02095	0.08662
6.138	0.29857	0.00343	0.00180	0.34194	0.38086	0.22817	0.00177	0.02085	0.08658
6.149	0.29621	-0.01607	-0.00744	0.33413	0.36021	0.22596	0.00175	0.02064	0.08650
6.160	0.29887	-0.01788	-0.02464	0.33263	0.34746	0.20512	0.00175	0.02052	0.08573
